,0,0.1,0.1.1,0.1.1.1,0
3HPPPNOHc,0.99964166,0.99969363,0.99961686,0.9997558,0.99983823
3HPPt,0.99870443,0.9998591,0.9989297,0.99788207,0.9977608
3HPTNCOAR,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
3HPVSCOAhc,0.99928904,0.9998491,0.99977976,0.999086,0.9980596
3HPVSTEThc,0.9995084,0.99976975,0.9984127,0.99934036,0.99840325
3HPVSTETteb,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
3HPVSTETtev,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
3HPVSteb,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
3HPVStep,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
3HPVSthc,8.544585e-05,1.1965361e-05,5.127613e-05,4.2738626e-05,2.4485595e-05
3HSA,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
3HSMVACIDhep,0.9993445,0.9995505,0.99668497,0.9990854,0.99895525
3HSMVACIDteb,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
3HXKYNDCL,0.9988846,0.9991304,0.99594986,0.9971763,0.9934016
3HXKYNOXDA,0.9531659,0.9465331,0.1506781,0.48301086,0.69895905
3IPM3MT,0.9515512,0.031292412,0.010879684,0.0046687396,0.034573432
3ISPVShc,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
3ISPVSteb,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
3ISPVStep,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
3ISPVSthc,8.544593e-05,1.1965361e-05,5.127613e-05,4.2738626e-05,2.4485595e-05
3ITYR_Lte,0.031951476,0.0191667,0.0042264587,0.0024058463,0.0128755
3KGK,0.9992072,0.9996878,0.9985493,0.9995758,0.99939036
3M2OBLOXRD,0.82138133,0.6181852,0.33050886,0.21782057,0.09365026
3M2OPLOXRD,0.57571614,0.40958685,0.19203791,0.11578525,0.054200012
3M4HDXPAC,0.9992975,0.99968636,0.99936765,0.99967086,0.9996793
3MBALDt,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
3MBALt,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
3MBAt6,0.99847394,0.9995864,0.99781334,0.99668866,0.99785465
3MBCOT,0.8185182,0.64750826,0.87770814,0.92726576,0.8048617
3MBZALDH,0.99682295,0.9992322,0.99837804,0.9984841,0.9986304
3MBZDH,0.9992975,0.99968636,0.99936765,0.99967086,0.9996793
3MBt2pp,0.99896705,0.9988912,0.99426466,0.9973207,0.9990602
3MBt4pp,0.03211961,0.028878942,0.00033132063,0.04274675,0.014948173
3MBtex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
3MCAT23DOX,0.9943289,0.9971008,0.991339,0.9881444,0.99764377
3MEACMPhc,0.8664249,0.33125845,0.16039276,0.030256974,0.38920742
3METHMCAC,0.99660826,0.9979862,0.9924958,0.99556184,0.9828661
3MGLUTACte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
3MGLUTRc,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
3MGLUTRte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
3MHISc,0.94966656,0.6990925,0.49103314,0.14026086,0.70209986
3MHISt1,0.031951476,0.0191667,0.0042264587,0.0024058463,0.0128755
3MHISt2,2.429913e-05,4.7167214e-05,3.071581e-05,7.3789934e-06,5.8723153e-06
3MHISt3,0.00026676996,0.00021455524,3.316039e-05,7.477888e-06,1.6535412e-05
3MLDAt,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
3MMD,0.99682295,0.9992322,0.99837804,0.9984841,0.9986304
3MOBDC,0.9995073,0.9995296,0.9977132,0.9986511,0.99657553
3MOBte,4.5940866e-05,0.0008618088,0.00045713526,0.0019299339,0.002729117
3MOPDC,0.99890745,0.99918765,0.9964593,0.99769956,0.99412906
3MOPt,0.4447806,0.005249251,0.00044715556,0.00025714125,0.010441765
3MOX4HOXMte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
3MOX4HOXPGALDOX,0.9992975,0.99968636,0.99936765,0.99967086,0.9996793
3MOX4HOXPGALDOX_NADP,0.9994211,0.9996197,0.999432,0.9997093,0.9994591
3MOXTYRESSte,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
3MOXTYROX,0.99383175,0.99813193,0.9497127,0.9183973,0.99147874
3MOXTYRt,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
3MTPte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
3NTD2pp_1,0.81734,0.4702789,0.23178393,0.411265,0.45377135
3NTYROXDApp,0.028903967,0.10718953,0.032102827,0.032724895,0.11510498
3NUCLE1,0.9996556,0.99983764,0.9989503,0.9997359,0.99877506
3NUCLE2,0.99973196,0.9998801,0.9993692,0.99984837,0.99886596
3NUCLE3,0.99975115,0.999851,0.9992423,0.9997936,0.9992549
3NUCLE4,0.99956983,0.9997098,0.9979983,0.99948645,0.9975834
3OACOAR,0.9980788,0.99930716,0.9992611,0.9993855,0.99784374
3OACOAS,0.91295594,0.6855837,0.7708683,0.54066277,0.24734843
3OADPCOAT,0.97219163,0.72669834,0.7115785,0.60907525,0.52900606
3OAR120_2,0.9977216,0.9992567,0.9991353,0.9993005,0.9974159
3OAR160_2,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
3OAR200,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
3OAR200_c,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
3OAR220_c,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
3OAR240_c,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
3OAR40_2,0.9982191,0.9994873,0.9993736,0.9994266,0.9983487
3OAR80_2,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
3OAS120_2,0.99858654,0.99933213,0.99661,0.99835974,0.9953845
3OAS160_2,0.9997433,0.99979395,0.99893767,0.9994004,0.9990921
3OAS200,0.99660826,0.9979862,0.9924958,0.99556184,0.9828661
3OAS200_c,0.9962508,0.99876875,0.99524504,0.99557894,0.9851306
3OAS220_c,0.9962508,0.99876875,0.99524504,0.99557894,0.9851306
3OAS240_c,0.9962508,0.99876875,0.99524504,0.99557894,0.9851306
3OAS80_2,0.99759907,0.9988714,0.9950111,0.9973183,0.99113804
3OHACMPtev,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
3OHGLUTACOAT3t,0.00017500929,0.00014525036,0.0002231796,1.0482932e-05,8.164426e-05
3OHGLUTACte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
3OHSEBACte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
3OHSUBACte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
3OPHB5Hm,0.92307514,0.6928461,0.9381672,0.7365506,0.95724523
3OXDAM,0.99660826,0.9979862,0.9924958,0.99556184,0.9828661
3OXOADPt_ex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
3OXOADPt_pp,0.99896705,0.9988912,0.99426466,0.9973207,0.9990602
3PGP,0.9997576,0.99986875,0.99934405,0.99983287,0.9989397
3PGt6,0.9991667,0.9996948,0.99879456,0.9984566,0.9991235
3PGtr,0.99493957,0.17250308,0.25819433,0.946428,0.6433001
3PHACOAOR,0.25814664,0.1314334,0.62026566,0.63351154,0.59651303
3PHACTE,0.997914,0.9994748,0.9952409,0.9981061,0.9912442
3PQQS,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
3SALACBOXL,0.9988846,0.9991304,0.99594986,0.9971763,0.9934016
3SALACBOXL_cho,0.9988846,0.9991304,0.99594986,0.9971763,0.9934016
3SALAOX,0.9943289,0.9971008,0.991339,0.9881444,0.99764377
3SALATAi,0.45614785,0.8476813,0.9220283,0.65556014,0.36582485
3SLAR,0.99682295,0.9992322,0.99837804,0.9984841,0.9986304
3SPYRSP,0.9998784,0.9998591,0.9997999,0.99989927,0.9997669
3UIBtd,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
3UMPt6,0.9985682,0.9995808,0.9979394,0.9970957,0.99804556
3_4DHBZt2,0.066885516,0.008501996,0.0051256637,0.012427682,0.012268184
3ntymex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
41R1H2MAE12BOOX,0.34333438,0.20161241,0.010780916,0.012809378,0.13063851
41R2A1H12BOOX,0.99383175,0.99813193,0.9497127,0.9183973,0.99147874
41R2A1H12BOOX_1,0.99977773,0.99942267,0.998475,0.9985441,0.9994154
42A12BOOX,0.99383175,0.99813193,0.9497127,0.9183973,0.99147874
44MZYMMO,0.9995185,0.9996044,0.99952304,0.999708,0.99977
4AABUTNt,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4ABUTabcpp,0.999772,0.99984777,0.99917334,0.9998037,0.99984634
4ABZGLUH,0.9413084,0.99389327,0.96474355,0.9784038,0.8729946
4ABZGLUtex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4ABZGLUtr,0.99896705,0.9988912,0.99426466,0.9973207,0.9990602
4ABZt,0.00015520863,0.0007788126,0.0012860652,0.00023420146,0.0011064966
4ABZt2r,0.9987943,0.9996699,0.9983662,0.9975783,0.99836355
4AHMMPt,0.0020723932,0.00018851199,0.00054970605,0.0003414799,0.0053323186
4BHGLZABCt,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
4BHGLZtev,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4CMCOAS,0.99928904,0.9998491,0.99977976,0.999086,0.9980596
4CMLCL_kt,0.9988846,0.9991304,0.99594986,0.9971763,0.9934016
4GLU56DIHDINDt,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
4H3NALDD,0.9992975,0.99968636,0.99936765,0.99967086,0.9996793
4H3NPACALDt2rpp,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4H3NPACAM,0.97726893,0.99792373,0.96601003,0.98026067,0.9883066
4H3NPACAM_1,0.95067424,0.9953009,0.91007626,0.9554061,0.97638285
4HALDD,0.9994972,0.9997738,0.9994955,0.99973255,0.99977213
4HALDD_1,0.9992975,0.99968636,0.99936765,0.99967086,0.9996793
4HATVACIDhc,0.99934465,0.9995505,0.99668497,0.9990854,0.99895525
4HATVACIDteb,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
4HATVACIDtep,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4HATVACIDthc,8.544593e-05,1.1965361e-05,5.127613e-05,4.2738626e-05,2.4485595e-05
4HATVLAChc,0.9991146,0.99972564,0.9996505,0.9980684,0.9962573
4HATVLACteb,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
4HATVLACtep,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4HATVLACthc,8.544585e-05,1.1965361e-05,5.127613e-05,4.2738626e-05,2.4485595e-05
4HBADH,0.9977155,0.9994765,0.9986738,0.9988758,0.99893445
4HBALDt2pp,0.99896705,0.9988912,0.99426466,0.9973207,0.9990602
4HBALDtex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4HBAt,0.009628417,0.016899237,0.00042209364,0.0017038486,0.0013842086
4HBAtex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4HBCOAH,0.99816823,0.9975285,0.9889796,0.99829656,0.99066556
4HBHYOX,0.99968016,0.9996784,0.99962544,0.99977285,0.9998299
4HBZt3pp,0.99942374,0.9993704,0.9969783,0.9988238,0.9995209
4HBZte,0.020708472,0.012361887,0.00030055502,0.0150278425,0.056810133
4HBZtex,0.00025329736,0.0086292885,0.009287456,0.00029481683,0.003670022
4HDEBRISOQUINEte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4HDPROO,0.00010059451,0.00017972152,0.00015558841,3.9747873e-05,0.000112724905
4HGLSD,0.9992975,0.99968636,0.99936765,0.99967086,0.9996793
4HMDGLUCtev,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4HOXPACDOX_NADP,0.99957913,0.999699,0.999546,0.99975663,0.9996197
4HOXPACDtpp,0.01537725,0.00071594643,0.019665945,0.0011649516,0.632487
4HOXPACMOF_1,0.99606246,0.99908936,0.9959799,0.9920437,0.99871874
4HOXPACMON,0.99938095,0.9996972,0.99945635,0.999666,0.9998393
4HOXPACt2pp_1,0.99896705,0.9988912,0.99426466,0.9973207,0.9990602
4HPAOX,0.9995783,0.99980277,0.999582,0.9997515,0.9998909
4HPAtpp,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4HPRODCabcpp,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
4HPRODCtex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4HPROE,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4HPROLTASCT1,0.06519123,0.18843262,0.004857588,0.0066853995,0.031346265
4HPROLTabcpp,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
4HPROLTtex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4HPRO_LT_Et,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4HPTNCOAK,0.9989832,0.9996106,0.99810696,0.9994049,0.9991273
4HPTNCOAL,0.99928904,0.9998491,0.99977976,0.999086,0.9980596
4HPTNtex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4HPTNtpp,0.03211961,0.028878942,0.00033132063,0.04274675,0.014948173
4HTHBPNDH,0.99816823,0.9975285,0.9889796,0.99829656,0.99066556
4HTHRA,0.01070366,0.76318586,0.9787067,0.93762195,0.15939385
4HTHRS_1,0.9996958,0.9998084,0.99890745,0.9997371,0.99965584
4ISOHELS,0.99816823,0.9975285,0.9889796,0.99829656,0.99066556
4IZ5PPH,0.99816823,0.9975285,0.9889796,0.99829656,0.99066556
4KFBPP,0.98878664,0.9769875,0.996342,0.98975617,0.8429619
4M2OPLOXRD,0.6145675,0.4927656,0.23425448,0.1255927,0.06299596
4M3G3P,0.99816823,0.9975285,0.9889796,0.99829656,0.99066556
4M3OHAT,0.99660826,0.9979862,0.9924958,0.99556184,0.9828661
4M3OPAO,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
4M3OXHA,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
4MBZALDH,0.99682295,0.9992322,0.99837804,0.9984841,0.9986304
4MBZDH,0.9992975,0.99968636,0.99936765,0.99967086,0.9996793
4MCAT23DOX,0.9943289,0.9971008,0.991339,0.9881444,0.99764377
4METPAC,0.99660826,0.9979862,0.9924958,0.99556184,0.9828661
4MHEAMA,0.99660826,0.9979862,0.9924958,0.99556184,0.9828661
4MOPDC,0.9990441,0.9993698,0.9969438,0.99788505,0.99508387
4MOPte,0.00081069587,0.0003250123,0.00034755745,4.859997e-05,0.0073333583
4MPTNLte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4MTHACP,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
4MTOLBUTAMIDEte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4MTRPE,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
4MZYMCODH,0.97456133,0.9901551,0.9959735,0.98944,0.9678647
4MZYMDM,0.99880433,0.99929285,0.9993235,0.99948657,0.9994661
4MZYMR,0.9995185,0.9996044,0.99952304,0.999708,0.99977
4NPHPP,0.9990964,0.9994802,0.99616337,0.9988482,0.99493694
4NPHSFte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4NPHSULT,0.00024279286,0.000665618,0.0003241857,9.3580304e-05,0.0003324559
4NPHte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4OD,0.9993222,0.99950683,0.99766797,0.99860317,0.9968079
4OD2,0.9988846,0.9991304,0.99594986,0.9971763,0.9934016
4OD_1,0.9993222,0.99950683,0.99766797,0.99860317,0.9968079
4OHBUTtce,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4OHMDZtev,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4OHPROIMINOtc,0.0009236989,0.0010341243,0.0009488522,0.0001137134,0.008143079
4OT,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4OT2,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4OXPTCOADHx,0.99682295,0.9992322,0.99837804,0.9984841,0.9986304
4OXPTCOADHy,0.9972306,0.9991211,0.99900657,0.99916697,0.9970783
4OXPTNtex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4OXPTNtpp,0.03211961,0.028878942,0.00033132063,0.04274675,0.014948167
4PCPpp,0.77873963,0.840382,0.9503812,0.8347103,0.95106584
4PEOR,0.99682295,0.9992322,0.99837804,0.9984841,0.9986304
4PHACTE,0.9980623,0.9995981,0.99579936,0.99827075,0.99210984
4PHACTE_1,0.99645966,0.999141,0.9919193,0.9968207,0.98627603
4POPCOAM,0.98878664,0.9769875,0.996342,0.98975617,0.8429619
4POPCOAM2,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
4POPCOAM3,0.99816823,0.9975285,0.9889796,0.99829656,0.99066556
4PYRDX,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
4TMEABUTNt1,0.031951457,0.01916671,0.004226457,0.0024058463,0.0128755
4TMEABUTNt2,0.99847394,0.9995864,0.99781334,0.99668866,0.99785465
4hoxpactex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
56DH5FLURAAMH,0.9993445,0.9995505,0.99668497,0.9990854,0.99895525
56DHPVSteb,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
56DHPVStev,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
56DTHMt,0.031951457,0.01916671,0.004226457,0.0024058463,0.0128755
56DTHMtd,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
56DURAt,0.15604524,0.29445192,0.025769662,0.04001857,0.17062248
56DURAtd,4.5879486e-05,0.00013658563,2.340346e-05,3.2946115e-05,0.00055016414
56EPPVSteb,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
56EPPVStev,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
5A2OPNTNte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
5ADTSTSTERONEGLCte,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
5ADTSTSTERONESULT,0.00024279286,0.00066561764,0.0003241857,9.3580304e-05,0.0003324559
5ADTSTSTERONESte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
5ADTSTSTERONEte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
5AOPt,0.9988166,0.99966204,0.9983525,0.9975043,0.99822503
5AOPt2,0.9988166,0.99966204,0.9983525,0.9975043,0.99822503
5APTNabcpp,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
5APTNtex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
5CYSDOPAt,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
5DGLCN_Et,0.9024105,0.99810046,0.9991622,0.95770544,0.9389023
5DH4DGLCD,0.9998216,0.9997762,0.998847,0.99970216,0.9994741
5DKGR,0.99895406,0.99979526,0.99938893,0.99953616,0.99954164
5EIPENCte,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
5FLURAOR,0.098329045,0.24290822,0.42304465,0.10142347,0.57364273
5FLURAPRT,0.99461186,0.9871022,0.818958,0.96325994,0.9763798
5FLURAt,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
5FTHFt,0.9987866,0.99965084,0.9981635,0.99742365,0.9982881
5FTHFt2,0.0050702323,0.0004675504,0.016643971,0.0005238553,0.00016425342
5FTHFt2_1,0.7522042,0.44164196,0.012333503,0.022712847,0.16460098
5G2OXPTte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
5HBZIDMT,0.9981231,0.99836963,0.998315,0.9980026,0.99761415
5HBZIDS,0.0007832085,0.0003435403,5.702194e-05,0.0004669206,0.002063577
5HBZIDS2,0.8340644,0.9495872,0.979768,0.8526158,0.7675569
5HLTDL,0.9988846,0.9991304,0.99594986,0.9971763,0.9934016
5HOMEPRAZOLEte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
5HOXINDACTO2OX,0.9989642,0.9992473,0.991751,0.9949486,0.99868304
5HOXINDACTOX,0.9992975,0.99968636,0.99936765,0.99967086,0.9996793
5HOXINDOAtr,0.00010320442,1.6264814e-05,6.74585e-05,0.0001214191,1.571577e-05
5HOXINOXDA,0.99383175,0.99813193,0.9497127,0.9183973,0.99147874
5HOXINOXDA_1,0.99977773,0.99942267,0.998475,0.9985441,0.9994154
5HPETATP,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
5HPETtd,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
5HPUDICDC_c,0.99944454,0.9996037,0.99813086,0.9989774,0.99790025
5HTRPDOX,0.92307514,0.6928461,0.9381672,0.7365506,0.95724523
5HTRPVESSEC,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
5HTRPVESSEC_1,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
5HXKYNDCL,0.9988846,0.9991304,0.99594986,0.9971763,0.9934016
5HXKYNOXDA,0.953166,0.9465331,0.1506781,0.48301086,0.69895905
5M3HHAL,0.99816823,0.9975285,0.9889796,0.99829656,0.99066556
5MET3OH,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
5MHACC,0.99660826,0.9979862,0.9924958,0.99556184,0.9828661
5MTAte,0.0005955084,5.7168723e-05,0.0012864629,0.0074896035,0.0063662636
5MTH2EO,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
5MTHFt,0.00033358042,0.042186,0.0010318604,0.0012146813,0.011675131
5MTHFt2,0.0003692468,7.156894e-06,1.46532375e-05,4.5504253e-06,5.4698767e-06
5MTHFt2_1,0.8787416,0.8442702,0.04944946,0.07591729,0.38507903
5MTRt2,0.9990503,0.99968493,0.9987037,0.9981476,0.9986327
5OHFVSGLUtev,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
5OHFVSteb,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
5OHHEXAc,0.9995185,0.9996044,0.99952304,0.999708,0.99977
5OHHEXAte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
5OXPROabcpp,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
5OXPROt,0.031951476,0.0191667,0.0042264587,0.0024058463,0.0128755
5OXPROtex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
6AHGLZABCt,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
6AHGLZtev,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
6APAt1,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
6ATHAtexi,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
6BHGLZABCt,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
6BHGLZGLCABCt,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
6BHGLZGLCtev,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
6BHGLZtev,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
6CSMVACIDhep,0.9993445,0.9995505,0.99668497,0.9990854,0.99895525
6CSMVACIDteb,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
6CTHYDPTNS,0.3829732,0.6602982,0.05061298,0.06595219,0.3104925
6D6SFK,0.9989832,0.9996106,0.99810696,0.9994049,0.9991273
6D6SPA,0.00022515708,0.002648065,0.0006148416,0.0003913678,0.00237691
6EPSteb,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
6EPVShc,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
6EPVStep,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
6EPVSthc,8.544593e-05,1.1965361e-05,5.127613e-05,4.2738626e-05,2.4485595e-05
6HLVSTAChep,0.9993445,0.9995505,0.99668497,0.9990854,0.99895525
6HLVSTthep,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
6HMSMVACIDhep,0.9993445,0.9995505,0.99668497,0.9990854,0.99895525
6HMSMVACIDteb,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
6HNACMO,0.99969935,0.9998242,0.99962115,0.9997707,0.99989116
6HNACt1pp,0.99896705,0.9988912,0.99426466,0.9973207,0.9990602
6HNACtex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
6HOXMELATNte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
6HSMVACIDhep,0.9993445,0.9995505,0.99668497,0.9990854,0.99895525
6HSMVACIDteb,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
6HTSTSTERONEte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
6M3HHL,0.99816823,0.9975285,0.9889796,0.99829656,0.99066556
6M3HOAHL,0.99816823,0.9975285,0.9889796,0.99829656,0.99066556
6M3OHAO,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
6M3OXO,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
6MELACAChep,0.9993445,0.9995505,0.99668497,0.9990854,0.99895525
6MELVACtbc,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
6MELVSTthep,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
6MHACPA,0.99660826,0.9979862,0.9924958,0.99556184,0.9828661
6MOAMCA,0.99660826,0.9979862,0.9924958,0.99556184,0.9828661
6MPURPRT,0.4033811,0.2513805,0.18978176,0.07954691,0.16641705
6MPURt,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
6MTHAO,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
6MTR2EO,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
6OHFVSGLUtev,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
6OHFVSteb,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
6PGALSZ,0.89656603,0.9715147,0.5060779,0.95787483,0.91727257
6PGALSZ_1,0.012149677,0.020425992,0.00035868824,0.0022709894,0.0036179072
6PGCt6,0.99901605,0.99973005,0.99868673,0.9980501,0.9986817
6PHBG,0.8915382,0.9212299,0.51278746,0.5667929,0.8366205
6PHBG2,0.03655089,0.04721823,0.00072451704,0.00513672,0.008769943
6TINS5MPOR,0.9992975,0.99968636,0.99936765,0.99967086,0.9996793
6TXAN5MPAML,0.99954635,0.9998203,0.99960774,0.99962926,0.99825555
7AHGLZABCt,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
7AHGLZtev,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
7BHGLZABCt,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
7BHGLZGLCABCt,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
7BHGLZGLCtev,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
7BHGLZtev,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
7DHCDCHOLabc,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
7DHCDCHOLt,8.544593e-05,1.1965361e-05,5.127613e-05,4.2738626e-05,2.4485595e-05
7DHCDCHOLt2,0.031951476,0.0191667,0.0042264587,0.0024058463,0.0128755
7DHCHOLabc,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
7DHCHOLt,8.544593e-05,1.1965361e-05,5.127613e-05,4.2738626e-05,2.4485595e-05
7DHCHOLt2,0.031951457,0.01916671,0.0042264587,0.0024058463,0.0128755
7DHCHSTEROLt,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
7DHCHSTEROLtd,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
7HPVSteb,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
7HPVStev,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
7KILTCHOLATP,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
7KILTCHOLt,0.031951476,0.0191667,0.0042264587,0.0024058463,0.0128755
