,predicted_scores,similarity_scores
DHBSZ3FEabcpp,0.999488826,0.845146976727283
ALAGLYtr,0.999488826,0.8451469767272822
ALAHISabcpp,0.999488826,0.8451469767272822
DGUDBUTNabcpp,0.999488826,0.8451469767272828
ALAHIStr,0.999488826,0.8451469767272821
ALALEUabcpp,0.999488826,0.8451469767272822
DESFVSteb,0.999488826,0.845146976727283
DCA24Gte,0.999488826,0.845146976727283
ALATHRabcpp,0.999488826,0.8451469767272822
ALATHRtr,0.999488826,0.8451469767272821
ALATRPabcpp,0.999488826,0.8451469767272822
ATVACIDtu,0.999488826,0.845146976727283
DCA3Sabc,0.999488826,0.845146976727283
ATVLACtu,0.999488826,0.845146976727283
DCA3Gte,0.999488826,0.845146976727283
AU1abcpp,0.999488826,0.845146976727283
Am1CSAteb,0.999488826,0.8451469767272823
DHEAte,0.999488826,0.845146976727283
HMR_0243,0.999488826,0.8451469767272806
SPHMYLN18123_hs_ATPt,0.999488826,0.845146976727283
6HMSMVACIDteb,0.999488826,0.8451469767272795
MEPIVESSte,0.999488826,0.7254658926657966
MELIBabc,0.999488826,0.845146976727283
3HSMVACIDteb,0.999488826,0.8451469767272786
6BHGLZABCt,0.999488826,0.8451469767272795
6BHGLZGLCABCt,0.999488826,0.8451469767272795
6CSMVACIDteb,0.999488826,0.8451469767272795
MDZtu,0.999488826,0.845146976727283
6EPSteb,0.999488826,0.8451469767272795
MCBTFabcpp,0.999488826,0.8451469767272828
MANabcpp,0.999488826,0.845146976727283
PG18111Z160t,0.999488826,0.845146976727283
3HPVSTETteb,0.999488826,0.8451469767272786
MANabc,0.999488826,0.845146976727283
MANTTRabc,0.999488826,0.845146976727283
SPHMYLN181221_hs_ATPt,0.999488826,0.845146976727283
MANTRabc,0.999488826,0.845146976727283
SPHMYLN18122_hs_ATPt,0.999488826,0.845146976727283
MANBabc,0.999488826,0.845146976727283
6HSMVACIDteb,0.999488826,0.8451469767272795
PG1819Z160t,0.999488826,0.845146976727283
6MELVACtbc,0.999488826,0.8451469767272795
6OHFVSteb,0.999488826,0.8451469767272795
MEPIVESSte_cho,0.999488826,0.845146976727283
6AHGLZABCt,0.999488826,0.8451469767272792
MEPNabcpp,0.999488826,0.845146976727283
MERACMPtep,0.999488826,0.845146976727283
SPHMYLN181181_hs_ATPt,0.999488826,0.845146976727283
PELPALM_HSABCt,0.999488826,0.845146976727283
PEOLE_HSABCt,0.999488826,0.845146976727283
SPHMYLN18118_hs_ATPt,0.999488826,0.845146976727283
MOPSabc,0.999488826,0.845146976727283
PEPALM_HSASBCt,0.999488826,0.845146976727283
5EIPENCte,0.999488826,0.8451469767272792
3ISPVSteb,0.999488826,0.8451469767272786
PESTE_HSABCt,0.999488826,0.845146976727283
SPHMYLN181201_hs_ATPt,0.999488826,0.845146976727283
SPHMYLN18120_hs_ATPt,0.999488826,0.845146976727283
5HPETATP,0.999488826,0.845146976727279
SPHMYLN18121_hs_ATPt,0.999488826,0.845146976727283
5HTRPVESSEC,0.999488826,0.7254658926658052
5HTRPVESSEC_1,0.999488826,0.8451469767272792
MHGLZABCt,0.999488826,0.845146976727283
METDabcpp,0.999488826,0.845146976727283
5OHFVSteb,0.999488826,0.8451469767272792
METDabc,0.999488826,0.845146976727283
MERACMPthc,0.999488826,0.845146976727283
5OXPROabcpp,0.999488826,0.8451469767272792
3HPVSteb,0.999488826,0.8451469767272786
PGLYCABCte,0.999488826,0.845146976727283
SPHMYLN18117_hs_ATPt,0.999488826,0.845146976727283
LCA24Gte,0.999488826,0.845146976727283
SULAabc,0.999488826,0.845146976727283
SULFACabcpp,0.999488826,0.845146976727283
LEUKTRB4WCOOHt,0.999488826,0.845146976727283
LEUKABCtc,0.999488826,0.845146976727283
LCYSTabcpp,0.999488826,0.8451469767272805
LCYSTabc,0.999488826,0.8451469767272805
SULPACMPtev,0.999488826,0.845146976727283
LCA3Sabc,0.999488826,0.845146976727283
LCA3Gte,0.999488826,0.845146976727283
PGP1819Z160t,0.999488826,0.845146976727283
LANTHabc,0.999488826,0.845146976727283
LYSGLUGLYtr,0.999488826,0.845146976727283
TACRtu,0.999488826,0.845146976727283
TCA3Sabc,0.999488826,0.845146976727283
TCDCA3Sabc,0.999488826,0.845146976727283
TCHOLABCtc,0.999488826,0.845146976727283
S3MEACMPtev,0.999488826,0.845146976727283
TCHOLAt3,0.999488826,0.845146976727283
TDCA3Sabc,0.999488826,0.845146976727283
PE1801829Z12Zt,0.999488826,0.845146976727283
3HLVSTACtbc,0.999488826,0.8451469767272783
THCHOLSTOICATP,0.999488826,0.845146976727283
1MNCAMti,0.999488826,0.8451469767272775
PGP18111Z160t,0.999488826,0.845146976727283
LEUKTRB4WOHt,0.999488826,0.845146976727283
LEULEUabcpp,0.999488826,0.845146976727283
LVSTPGPtu,0.999488826,0.845146976727283
LVSTACIDtu,0.999488826,0.845146976727283
7AHGLZABCt,0.999488826,0.8451469767272796
SPHMYLN1824_hs_ATPt,0.999488826,0.845146976727283
7BHGLZABCt,0.999488826,0.8451469767272796
7BHGLZGLCABCt,0.999488826,0.8451469767272796
LTHSTRLABCt,0.999488826,0.845146976727283
LSTNtu,0.999488826,0.845146976727283
7DHCDCHOLabc,0.999488826,0.8451469767272796
SPHMYLN1825_hs_ATPt,0.999488826,0.845146976727283
7DHCHOLabc,0.999488826,0.8451469767272796
LIPTabc,0.999488826,0.845146976727283
7DHCHSTEROLt,0.999488826,0.8451469767272796
SPHMYLN_HsATPte,0.999488826,0.845146976727283
7HPVSteb,0.999488826,0.8451469767272796
SPHS1Pt2e,0.999488826,0.845146976727283
7KILTCHOLATP,0.999488826,0.8451469767272796
LIPABabcpp,0.999488826,0.845146976727283
STACMPtev,0.999488826,0.845146976727283
LIPAAabcpp,0.999488826,0.845146976727283
21HPRGNLONEt1,0.999488826,0.8451469767272775
PELINL_HSABCt,0.999488826,0.845146976727283
PEFLIP_cho,0.999488826,0.845146976727283
THEXDDte,0.999488826,0.845146976727283
PCHOLAR_HSABCt,0.999488826,0.845146976727283
PCHOLN1836_HSABCt,0.999488826,0.845146976727283
PCHOLN15_HSABCt,0.999488826,0.845146976727283
PCHOLMYR_HsABCt,0.999488826,0.845146976727283
PCHOLLINL_HSABCt,0.999488826,0.845146976727283
3OHACMPtev,0.999488826,0.8451469767272786
2HATVLACteb,0.999488826,0.845146976727278
PCHOLHEP_HSABCt,0.999488826,0.845146976727283
PCHOLET_HSABCt,0.999488826,0.845146976727283
PCHOLEIC_HSABCt,0.999488826,0.845146976727283
PCHOLDOC_HSABCt,0.999488826,0.845146976727283
PCHOL2STE_HSABCt,0.999488826,0.845146976727283
PE18111Z1835Z9Z12Zt,0.999488826,0.845146976727283
PCHOL2OLE_HSABCt,0.999488826,0.845146976727283
PCHOL2LINL_HSABCt,0.999488826,0.845146976727283
PCHLN225_HSABCt,0.999488826,0.845146976727283
PB2abcpp,0.999488826,0.845146976727283
2HATVLACGLUCteb,0.999488826,0.845146976727278
PAIL1819Z160t,0.999488826,0.845146976727283
PAIL18111Z160t,0.999488826,0.845146976727283
PAFABCt,0.999488826,0.845146976727283
2HATVACIDteb,0.999488826,0.845146976727278
PACALtabcpp,0.999488826,0.845146976727283
PCHOLN183_HSABCt,0.999488826,0.845146976727283
PCHOLN19_HSABCt,0.999488826,0.845146976727283
PE18111Z1829Z12Zt,0.999488826,0.845146976727283
PCHOLN201_HSABCt,0.999488826,0.845146976727283
PE17_HSABCt,0.999488826,0.845146976727283
PE161_HSABCt,0.999488826,0.845146976727283
PE1801835Z9Z12Zt,0.999488826,0.845146976727283
3MOXTYRESSte,0.999488826,0.7254658926658049
PE15_HSABCt,0.999488826,0.845146976727283
PE14_HSABCt,0.999488826,0.845146976727283
PE12_HSABCt,0.999488826,0.845146976727283
PE1801845Z9Z12Z15Zt,0.999488826,0.845146976727283
PCt_cho,0.999488826,0.845146976727283
PCt,0.999488826,0.845146976727283
PE18111Z1819Zt,0.999488826,0.845146976727283
PCHOLSTE_HSABCt,0.999488826,0.845146976727283
PCHOLPALME_HSABCt,0.999488826,0.845146976727283
PCHOLOLE_HSABCt,0.999488826,0.845146976727283
PCHOLN264_HSABCt,0.999488826,0.845146976727283
PCHOLN225_HSABCt,0.999488826,0.845146976727283
PCHOLN2254_HSABCt,0.999488826,0.845146976727283
PCHOLN224_HSABCt,0.999488826,0.845146976727283
PCHOLN205_HSABCt,0.999488826,0.845146976727283
PCHOLN204_HSABCt,0.999488826,0.845146976727283
PCHOLN203_HSABCt,0.999488826,0.845146976727283
SALCHS2FEabcpp,0.999488826,0.845146976727283
2HATVACIDGLUCteb,0.999488826,0.845146976727278
PEFLIP,0.999488826,0.845146976727283
SMVACIDATPteb,0.999488826,0.845146976727283
SELabcpp,0.999488826,0.845146976727283
SERGLUGLNtr,0.999488826,0.845146976727283
PEALtabc,0.999488826,0.845146976727283
PEAR_HSABCt,0.999488826,0.845146976727283
4PYRDX,0.999488826,0.8451469767272789
56DHPVSteb,0.999488826,0.845146976727279
SHEME2abcpp,0.999488826,0.845146976727283
PEAtabcpp,0.999488826,0.845146976727283
SLNTabcpp,0.999488826,0.845146976727283
SMIA1Eabc,0.999488826,0.845146976727283
SMVtu,0.999488826,0.845146976727283
OSKTabcpp,0.999488826,0.845146976727283
SPHMYLN180241_hs_ATPt,0.999488826,0.845146976727283
SPHMYLN18114_hs_ATPt,0.999488826,0.845146976727283
56EPPVSteb,0.999488826,0.845146976727279
PEDH203_HSABCt,0.999488826,0.845146976727283
5ADTSTSTERONEGLCte,0.999488826,0.845146976727279
SPHMYLN18115_hs_ATPt,0.999488826,0.845146976727283
MSO3abcpp,0.999488826,0.845146976727283
MSO3abc,0.999488826,0.845146976727283
SPHMYLN181161_hs_ATPt,0.999488826,0.845146976727283
SPHMYLN18116_hs_ATPt,0.999488826,0.845146976727283
NDERSVteb,0.999488826,0.845146976727283
PEAL2tabc,0.999488826,0.845146976727283
NMTHDA,0.999488826,0.8682419919987872
NORMETEVESSte,0.999488826,0.7254658926657916
PE18111Z1845Z9Z12Z15Zt,0.999488826,0.845146976727283
4BHGLZABCt,0.999488826,0.8451469767272788
4GLU56DIHDINDt,0.999488826,0.8451469767272788
PE1819Z1819Zt,0.999488826,0.845146976727283
4HATVACIDteb,0.999488826,0.8451469767272788
PE1819Z1829Z12Zt,0.999488826,0.845146976727283
4HATVLACteb,0.999488826,0.8451469767272788
PE1819Z1835Z9Z12Zt,0.999488826,0.845146976727283
OARGabcpp,0.999488826,0.8451469767272792
OANTIabcpp,0.999488826,0.845146976727283
O16A4COLIPAabctex,0.999488826,0.845146976727283
PE1819Z1845Z9Z12Z15Zt,0.999488826,0.845146976727283
PE1829Z12Z1835Z9Z12Zt,0.999488826,0.845146976727283
PE203_HSABCt,0.999488826,0.845146976727283
4HPRODCabcpp,0.999488826,0.8451469767272789
4HPROLTabcpp,0.999488826,0.8451469767272789
NRVNCABCt,0.999488826,0.845146976727283
PE226_HSABCt,0.999488826,0.845146976727283
PE2LINL_HSABCt,0.999488826,0.845146976727283
NRPPHRVESSEC_1,0.999488826,0.845146976727283
NRPPHRVESSEC,0.999488826,0.7254658926657914
18HARACHDte,0.999488826,0.8451469767272775
TETDECA511ACt,0.999488826,0.845146976727283
17AHPRGSTRNte,0.999488826,0.8451469767272775
PS140abcpp,0.999488826,0.845146976727283
UCHOLabc,0.999488826,0.845146976727283
PS141abcpp,0.999488826,0.845146976727283
PS160abcpp,0.999488826,0.845146976727283
GTACMPtev,0.999488826,0.845146976727283
GM2LIPAabctex,0.999488826,0.845146976727283
3DHCHOLabc,0.999488826,0.8451469767272783
GM2LIPAabcpp,0.999488826,0.845146976727283
GLZABCteb,0.999488826,0.845146976727283
13DAMPPabcpp,0.999488826,0.8451469767272773
3DHCDCHOLabc,0.999488826,0.8451469767272783
GLYSERabcpp,0.999488826,0.845146976727283
GLYPHEabcpp,0.999488826,0.845146976727283
PS181abcpp,0.999488826,0.845146976727283
GLYMETtr,0.999488826,0.8451469767272828
GLYMETabcpp,0.999488826,0.845146976727283
UDCA3Sabc,0.999488826,0.845146976727283
GLYGLYabcpp,0.999488826,0.845146976727283
PSFLIP,0.999488826,0.845146976727283
PSFLIP_cho,0.999488826,0.845146976727283
PSHSABCtc,0.999488826,0.845146976727283
1331TACRteb,0.999488826,0.8451469767272773
GUDACabcpp,0.999488826,0.8451469767272828
GUDCA3Sabc,0.999488826,0.845146976727283
PROSTGE2t3,0.999488826,0.845146976727283
3DHDCAabc,0.999488826,0.8451469767272783
HISTAVESSEC,0.999488826,0.7254658926658051
HISHISabcpp,0.999488826,0.845146976727283
HISGLYabcpp,0.999488826,0.845146976727283
HG2abcpp,0.999488826,0.845146976727283
17AHPRGNLONEte,0.999488826,0.8451469767272775
HEXDTRte,0.999488826,0.845146976727283
HEXDIACATP,0.999488826,0.845146976727283
HDCA6Gte,0.999488826,0.845146976727283
3DHLCAabc,0.999488826,0.8451469767272783
HDCA24Gte,0.999488826,0.845146976727283
HCA6Gte,0.999488826,0.845146976727283
HCA24Gte,0.999488826,0.845146976727283
HC02220te,0.999488826,0.8451469767272805
TUNGSabcpp,0.999488826,0.845146976727283
HC02196te,0.999488826,0.8451469767272805
HC02195te,0.999488826,0.8451469767272805
HC02194te,0.999488826,0.8451469767272805
TXB2t,0.999488826,0.845146976727283
PS120abcpp,0.999488826,0.845146976727283
GUDPTNabcpp,0.999488826,0.8451469767272828
13DMTtu,0.999488826,0.8451469767272773
GLYGLYGLNtr,0.999488826,0.845146976727283
GLYGLUabcpp,0.999488826,0.845146976727283
GLYGLNtr,0.999488826,0.8451469767272828
GLYGLNabcpp,0.999488826,0.845146976727283
12HPETATP,0.999488826,0.8451469767272772
PYOVD2tex,0.999488826,0.845146976727283
PYOVDtex,0.999488826,0.845146976727283
G3PSabcpp,0.999488826,0.845146976727283
G3PIabcpp,0.999488826,0.845146976727283
G3PCabcpp,0.999488826,0.8451469767272828
FVSteb,0.999488826,0.845146976727283
12HARACHDte,0.999488826,0.8451469767272772
XOL7AH3ATP,0.999488826,0.845146976727283
XOL7AONEATP,0.999488826,0.845146976727283
12DHCHOLabc,0.999488826,0.8451469767272772
XOLDIOLONEATP,0.999488826,0.845146976727283
pentso3abcpp,0.999488826,0.845146976727283
Pe13_HSABCt,0.999488826,0.845146976727283
11DOCRTSTRNte,0.999488826,0.8451469767272772
11DOCRTSLte,0.999488826,0.8451469767272772
r1531_1,0.999488826,0.8451469767272805
RAFFabc,0.999488826,0.845146976727283
31DMTtu,0.999488826,0.8451469767272781
r1532_1,0.999488826,0.8451469767272805
r1533_1,0.999488826,0.8451469767272805
GALMAN4abc,0.999488826,0.8451469767272828
GALMAN6abc,0.999488826,0.8451469767272828
GBBTNabc,0.999488826,0.845146976727283
PURabc1,0.999488826,0.845146976727283
RETABCtc,0.999488826,0.845146976727283
GLYC2Pabcpp,0.999488826,0.845146976727283
PTVSTATPtu,0.999488826,0.845146976727283
GLUCYSte,0.999488826,0.845146976727283
VITEtl,0.999488826,0.845146976727283
12HTACRtu,0.999488826,0.8451469767272772
PTVSTM3eb,0.999488826,0.845146976727283
GLCMAN6abc,0.999488826,0.845146976727283
WHARACHDt,0.999488826,0.845146976727283
GLCMAN4abc,0.999488826,0.845146976727283
GCA3Sabc,0.999488826,0.845146976727283
GLCGLYCabcpp_syn,0.999488826,0.845146976727283
GLC3MEACPtev,0.999488826,0.845146976727283
PVSATPtu,0.999488826,0.845146976727283
PVSGLUCteb,0.999488826,0.845146976727283
35DSMVteb,0.999488826,0.8451469767272782
GDCA3Sabc,0.999488826,0.845146976727283
ACOLIPAabctex,0.999488826,0.8451469767272815
GCHOLAt3,0.999488826,0.845146976727283
GCDCA3Sabc,0.999488826,0.845146976727283
HISTAVESSEC_1,0.999488826,0.845146976727283
HEXSabc,0.999488826,0.845146976727283
TUDCA3Sabc,0.999488826,0.845146976727283
HMR_0395,0.999488826,0.8451469767272807
TRIPVSteb,0.999488826,0.845146976727283
PRGNLONESte,0.999488826,0.845146976727283
TSACGLUCtev,0.999488826,0.845146976727283
TSACMSULtev,0.999488826,0.845146976727283
HPDECEte,0.999488826,0.845146976727283
PRGNLONEte,0.999488826,0.845146976727283
TSTSTERONEGLCte,0.999488826,0.845146976727283
PRISTte,0.999488826,0.845146976727283
PROHISGLUtr,0.999488826,0.845146976727283
PROLBabc,0.999488826,0.845146976727283
PROSTGE1t3,0.999488826,0.845146976727283
HMR_0194,0.999488826,0.8451469767272809
HMR_0469,0.999488826,0.845146976727283
HMR_0439,0.999488826,0.8451469767272807
HMR_0435,0.999488826,0.8451469767272806
HMR_0431,0.999488826,0.8451469767272806
HMR_0427,0.999488826,0.845146976727283
HMR_0423,0.999488826,0.845146976727283
HMR_0419,0.999488826,0.845146976727283
HYOCHOLabc,0.999488826,0.845146976727283
RSVATPtu,0.999488826,0.845146976727283
THYOCHOLabc,0.999488826,0.845146976727283
1513TACRtu,0.999488826,0.8451469767272773
THIOGabc,0.999488826,0.845146976727283
THRNTt,0.999488826,0.845146976727283
15HPETATP,0.999488826,0.8451469767272773
PHYQt,0.999488826,0.845146976727283
15DMTtu,0.999488826,0.8451469767272775
PLPSabctex,0.999488826,0.845146976727283
15DAPabcpp,0.999488826,0.8451469767272775
1531TACRteb,0.999488826,0.8451469767272773
ISTNTabc,0.999488826,0.845146976727283
IBUPGLUCtpvb,0.999488826,0.845146976727283
ISOP3PT,0.999488826,0.8451469767272828
ISOLVSTtbc,0.999488826,0.845146976727283
ISOCHOLabc,0.999488826,0.845146976727283
ISETACabcpp,0.999488826,0.845146976727283
RSVLACteb,0.999488826,0.845146976727283
ICLIPAabcpp,0.999488826,0.845146976727283
ICDCHOLabc,0.999488826,0.845146976727283
IBUP_Stbc,0.999488826,0.845146976727283
HMR_0415,0.999488826,0.8451469767272818
PE1801819Zt,0.999488826,0.845146976727283
HMR_0391,0.999488826,0.8451469767272806
ACMPtu,0.999488826,0.8451469767272813
HMR_0325,0.999488826,0.8451469767272808
HMR_0321,0.999488826,0.845146976727283
HMR_0317,0.999488826,0.845146976727283
HMR_0307,0.999488826,0.8451469767272808
HMR_0303,0.999488826,0.8451469767272808
ACMPGLUTtep,0.999488826,0.8451469767272813
ACMPGLUTthc,0.999488826,0.8451469767272813
ACMPGLUtep,0.999488826,0.8451469767272813
ACMPGLUthc,0.999488826,0.8451469767272813
HMR_0299,0.999488826,0.8451469767272808
ACMPthc,0.999488826,0.8451469767272813
HMR_0291,0.999488826,0.8451469767272806
HMR_0343,0.999488826,0.845146976727283
HMR_0281,0.999488826,0.8451469767272808
HMR_0277,0.999488826,0.845146976727283
HMR_0273,0.999488826,0.8451469767272806
HMR_0261,0.999488826,0.845146976727283
HMR_0257,0.999488826,0.8451469767272806
HMR_0247,0.999488826,0.8451469767272808
HMR_0239,0.999488826,0.845146976727283
HMR_0235,0.999488826,0.8451469767272808
HMR_0215,0.999488826,0.845146976727283
HMR_0211,0.999488826,0.8451469767272808
HMR_0207,0.999488826,0.8451469767272806
HMR_0329,0.999488826,0.8451469767272808
HMR_0311,0.999488826,0.8451469767272808
ACHVESSEC_1,0.999488826,0.8451469767272813
HMR_0387,0.999488826,0.8451469767272807
HMR_0359,0.999488826,0.845146976727283
HMR_0371,0.999488826,0.845146976727283
HMR_0363,0.999488826,0.845146976727283
HMR_0367,0.999488826,0.845146976727283
ACHVESSEC,0.999488826,0.7254658926658066
HMR_0347,0.999488826,0.8451469767272809
HMR_0375,0.999488826,0.845146976727283
HMR_0383,0.999488826,0.8451469767272806
HMR_2281,0.99948771,0.7315716871344368
HMR_2284,0.99948771,0.7315716871344368
HMR_2282,0.99948771,0.7315716871344368
4HPAOX,0.99948768,0.8571367061356348
RPNTPH,0.9994874900000001,0.6507840661546697
DGTP8DETOX,0.9994874900000001,0.6507840661546621
GLCP4,0.999485606,0.8040440221960218
GLCP3,0.999485606,0.8040440221960216
HMR_2287,0.999485252,0.7315716871344368
ILEDHr,0.9994850880000001,0.7142734122712678
HMR_6786,0.999485044,0.5999758876363841
LDH2,0.999483298,0.6999819157272861
2HBO,0.999483298,0.6999819157272861
HMR_1546,0.999481944,0.6151479187018611
HMR_1505,0.999481944,0.6151479187018611
HMR_1551,0.999481944,0.6151479187018611
HMR_1495,0.999481944,0.6151479187018634
DESATPE160,0.999481798,0.7935009050862003
OCTD,0.999481514,0.7200748358639966
CHLP,0.9994793700000001,0.6030309503627417
NTP12,0.9994789620000001,0.6761073921362236
UTCY,0.99947822,0.5999758876363978
ALCD2y,0.999477516,0.7159767095090923
34DHXMANDACOX_NADP,0.9994775060000001,0.8618542108058758
RE2626C,0.9994775060000001,0.8618542108058773
RADH2,0.9994775060000001,0.8618542108058604
RADH4,0.9994775060000001,0.8618542108058631
CDPGD,0.9994775060000001,0.7777864598352845
RE1830C,0.9994775060000001,0.8618542108058769
3MOX4HOXPGALDOX_NADP,0.9994775060000001,0.861854210805876
MPOMOR2_1,0.9994775060000001,0.7777864598352844
GGGABADr,0.9994775060000001,0.8618542108058818
OXCOAHDH,0.9994775060000001,0.8642512686729553
ALDD20y,0.9994775060000001,0.8618542108058822
ALDD19x_P,0.9994775060000001,0.8618542108058764
UDPGALNAC6DH_2,0.9994775060000001,0.9160414394451717
TNTR2,0.9994775060000001,0.8020108215189597
TNTR1,0.9994775060000001,0.8020108215189597
EPXQR,0.9994775060000001,0.7777864598352845
EPOXQR,0.9994775060000001,0.7777864598352844
AASDH1_c,0.9994775060000001,0.8618542108058775
RE1807C,0.9994775060000001,0.8618542108058436
MPOMC2,0.9994775060000001,0.7777864598352844
GGSPMDS,0.9994772199999999,0.7142734122712662
FORAMD,0.9994770799999999,0.5
NFORGLUAH,0.999475454,0.8080928292126819
OCDCAt2,0.9994746620000001,0.6620874443688223
DESAT16_2,0.999474016,0.717152604340049
SBTPD,0.999473566,0.6999819157272965
M1PD,0.999473566,0.6999819157272964
FADRx2,0.999473518,0.7159767095090908
FAS100ACP,0.9994728819999998,0.9538523089599077
ACt2r_1,0.99947199,0.6620874443688223
ACt2r,0.99947199,0.6620874443688223
6HNACMO,0.999471178,0.7416117206673412
SALCOD,0.999471178,0.7416117206673274
DIDP,0.999470672,0.6761073921362212
FASC220ACP,0.999470648,0.9543019281220441
FASC221ACP,0.999470648,0.8779457656777943
HMR_2295,0.9994703600000001,0.7315716871344368
HMR_2292,0.9994703600000001,0.7315716871344368
HMR_2296,0.9994703600000001,0.7315716871344368
HMR_2293,0.9994703600000001,0.7315716871344368
HISTP_1,0.999468884,0.8944541490357184
HP,0.999468884,0.8944541490357184
AMETt2,0.9994687900000001,0.6620874443688223
NTPP1_1,0.9994678520000001,0.8944541490357149
CBMK4,0.99946682,0.6735978714569467
GGPTRCS,0.9994658879999999,0.7142734122712662
FAS120,0.9994655719999999,0.9538523089599077
HYDFDN2r,0.9994650139999999,0.708068281087284
DKMPPD3_1,0.9994648300000002,0.7027431575441316
MN2tipp,0.999464762,0.9999999999999998
ACPAL,0.999464476,0.6666666666666667
PFK26,0.999464072,0.7999879438181997
CDAPPA161,0.99946362,0.7575775119941143
FDH7,0.9994631680000001,0.6761073921362275
DESAT18_3,0.99946065,0.717152604340049
kaasIII,0.999456992,0.6666666666666667
RE2034C,0.99945495,0.5000083720541052
2DR1PP,0.99945488,0.6030309503627417
SBP,0.9994542000000001,0.6030309503627417
UCPP,0.999453512,0.5
UDCPKr,0.9994533779999999,0.6324322333515232
DOHDUS,0.999452314,0.7142734122712633
FAS141,0.999452254,0.9350403313940476
UAMRH,0.9994519539999999,0.720074835863995
GCPN,0.999451666,0.6547664240391237
CAPROICc,0.999451466,0.799987943818191
FE2Gabcpp,0.999449332,0.8451469767272799
2OBUTt2ipp,0.999449098,0.670820393249937
ACPS,0.999447552,0.7575775119941079
PPPPH,0.9994471779999999,0.6761073921362228
PDE4,0.999446388,0.7559452198787042
PCNO,0.9994460820000001,0.7159767095090961
SERTRS_1,0.999442958,0.6761073921362268
CDAPPA180,0.9994429260000001,0.7575775119941143
PGPP181,0.999439242,0.6030309503627417
BPNT2,0.9994381939999999,0.6030309503627417
INSK,0.9994374560000001,0.6324322333515232
ADD,0.999435976,0.6455166796544392
PGPP120,0.9994354019999999,0.6030309503627417
CYTDK2_1,0.99943516,0.8944541490357147
PGPP180,0.99943437,0.6030309503627417
PGPP140,0.9994339059999999,0.6030309503627417
PGPP141,0.9994305939999999,0.6030309503627417
GLYBCOAT,0.999429696,0.5999758876363925
PYROX_1,0.9994294819999998,0.5714101184068967
DESATPG160,0.999426104,0.7935009050862003
PGPP161,0.99942606,0.6030309503627417
MMCD,0.999424076,0.6859943405700353
MALTe,0.9994233400000001,0.40824829046386313
SLFAT,0.9994227199999999,0.5999758876363994
DPCOAPP,0.99942215,0.7575775119941135
PGPP160,0.9994214400000001,0.6030309503627417
FNOR_1,0.999421152,0.6742700601485861
FPRA,0.999421152,0.6741887787237353
FAS160COA,0.999420748,0.9538523089599077
FAS140COA,0.999420662,0.9538523089599077
DESAT18_5,0.99942028,0.717152604340049
HMR_2359,0.9994194559999998,0.7315716871344368
DESAT18_2,0.9994194559999998,0.7315716871344368
FMNRy_1,0.9994192940000002,0.9486880648599341
FMNRx2,0.9994192940000002,1.0
FAS180COA,0.999414324,0.9538523089599077
NADK3,0.9994128120000001,0.599975887636379
DESAT14_9,0.9994122559999999,0.717152604340049
GLYt2r,0.9994120200000001,0.6620874443688223
ACTLMO,0.9994113219999999,0.7315716871344368
DAPDH,0.9994110299999999,0.7534371130810241
4HBHYOX,0.9994109200000001,0.7200748358639881
HYGBDIAS,0.9994104,0.8179028110274058
R05224,0.9994104,0.7715171191793142
CYRDAS,0.9994104,0.7715171191793142
FAS80ACP_L,0.9994084879999999,0.9930014045722555
LAAL20,0.9994077819999999,0.714273412271267
FAS100COA,0.9994070300000001,0.9538523089599077
PRFGS_1,0.9994069400000001,0.9622568942690934
C3STDH1,0.999402474,0.6389830529325807
C3STDH2,0.999402474,0.6389830529325885
ALAALACNc,0.9994022000000001,0.6123724356957946
FRD2,0.9994009779999999,0.5773502691896257
LAAL3,0.99940064,0.7142734122712657
E4PP,0.99940041,0.6708406117767793
DESAT18_4,0.9993991760000001,0.717152604340049
DESAT18_11,0.9993991760000001,0.717152604340049
FAS120COA,0.999397518,0.9538523089599077
FPGS4,0.9993963800000001,0.8347760687612163
FASC182ACP,0.99939216,0.7715333592495303
HSDxi,0.9993918799999999,0.6999819157272975
FDH3,0.9993890499999999,0.8823508554206096
FA141ACPHi,0.999388372,0.6324269376414915
KAS6,0.9993861479999999,0.9977370953811903
KAS5,0.9993861479999999,0.9974374995842237
KAS1,0.9993861479999999,0.9968559354147114
RIBCTR,0.999385032,0.5477390658632091
TRSARyr,0.99938468,0.7999879438182017
AACPS11,0.9993845419999999,0.6666666666666667
PAPA181,0.999383942,0.6030309503627417
PYK2,0.999383126,0.5999758876363794
CAATPS_1,0.999382934,0.8571367061356333
CAATPS,0.999382934,0.8386240502524381
FUMt2_2,0.99938266,0.8374817337622005
FUMt2_3,0.99938266,0.8882835195946781
FUMt2r,0.99938266,0.6620874443688223
FUMt3,0.99938266,0.6620874443688223
ACTNMO,0.9993818259999999,0.7200748358639908
FMNRy,0.9993787600000001,0.799987943818198
LAAL35,0.999377812,0.7142734122712662
FASC240ACP,0.9993771539999999,0.954301928122044
FASPHDCA,0.9993771539999999,0.9979699002180008
MYCSacp58,0.9993771539999999,0.9980735672250497
MYCSacp56,0.9993771539999999,0.9983209571628302
MYCSacp50,0.9993771539999999,0.9978868094134301
SPMDt2pp,0.999377076,0.6708203932499369
ALCD2ir,0.9993761639999998,0.6999819157272957
ALCD2x,0.9993761639999998,0.6999819157272957
PPPGO4,0.9993758999999999,0.670820393249937
